代號,簡稱,市場別,產業別,更新日
7728,光焱科技,上櫃,其他電子業,2026-06-19 06:24
7729,仲恩生醫,興櫃,生技醫療業,2026-06-19 06:24
7731,火星生技*,興櫃,食品工業,2026-06-19 06:24
7732,金興精密,上市,汽車工業,2026-06-19 06:24
7734,印能科技,上櫃,半導體業,2026-06-19 06:24
7735,台智雲,興櫃,資訊服務業,2026-06-19 06:24
7736,虎山,上市,汽車工業,2026-06-19 06:24
7737,凱鈿,興櫃,數位雲端,2026-06-19 06:24
7738,東聯互動,上櫃,數位雲端,2026-06-19 06:24
7742,天弘化,興櫃,化學工業,2026-06-19 06:24
7743,金利食安,上櫃,食品工業,2026-06-19 06:24
7744,崴寶,上櫃,電子零組件業,2026-06-19 06:24
7745,紅陽,興櫃,數位雲端,2026-06-19 06:24
7747,昕奇雲端,上櫃,數位雲端,2026-06-19 06:24
7748,鑫囍創業,興櫃,其他業,2026-06-19 06:24
7749,意騰-KY,上市,半導體業,2026-06-19 06:24
7750,新代,上市,電機機械,2026-06-19 06:24
7751,竑騰,上櫃,半導體業,2026-06-19 06:24
7752,世紀樺欣,興櫃,綠能環保,2026-06-19 06:24
7753,星亞,上櫃,光電業,2026-06-19 06:24
7754,安基生技,興櫃,生技醫療業,2026-06-19 06:24
7756,多那之,興櫃,觀光餐旅,2026-06-19 06:24
7757,金色三麥,上櫃,觀光餐旅,2026-06-19 06:24
7758,睿騰能源,興櫃,電子零組件業,2026-06-19 06:24
7759,視航生醫,興櫃,生技醫療業,2026-06-19 06:24
7760,享溫馨,上市,觀光餐旅,2026-06-19 06:24
7761,三大未來,興櫃,綠能環保,2026-06-19 06:24
7762,吉晟生,興櫃,生技醫療業,2026-06-19 06:24
7763,崇舜,興櫃,化學工業,2026-06-19 06:24
7764,聖州,興櫃,其他業,2026-06-19 06:24
7765,中華資安,上市,數位雲端,2026-06-19 06:24
7767,仁大資訊,上櫃,資訊服務業,2026-06-19 06:24
7768,頌勝科技,上市,半導體業,2026-06-19 06:24
7769,鴻勁,上市,半導體業,2026-06-19 06:24
7770,君曜,上櫃,半導體業,2026-06-19 06:24
7771,綠基,興櫃,光電業,2026-06-19 06:24
7772,耀穎,上櫃,半導體業,2026-06-19 06:24
7773,富禾生醫,興櫃,生技醫療業,2026-06-19 06:24
7776,奧孟亞,興櫃,生技醫療業,2026-06-19 06:24
7777,能率亞洲,上櫃,其他業,2026-06-19 06:24
7779,鍇睿國際,興櫃,運動休閒,2026-06-19 06:24
7780,大研生醫*,上市,食品工業,2026-06-19 06:24
7781,昕力資*,興櫃,數位雲端,2026-06-19 06:24
7782,光速火箭,上櫃,居家生活,2026-06-19 06:24
7783,佳運,興櫃,綠能環保,2026-06-19 06:24
7784,安邦生技*,興櫃,生技醫療業,2026-06-19 06:24
7785,北祥科服,興櫃,數位雲端,2026-06-19 06:24
7786,東方風能,上市,綠能環保,2026-06-19 06:24
7788,松川精密,上市,電子零組件業,2026-06-19 06:24
7789,開展,興櫃,觀光餐旅,2026-06-19 06:24
7790,思必瑞特,興櫃,生技醫療業,2026-06-19 06:24
7791,皇家可口,上市,食品工業,2026-06-19 06:24
7792,安葆,上櫃,其他電子業,2026-06-19 06:24
7794,宏�硒撥s,上櫃,居家生活,2026-06-19 06:24
7795,長廣,上市,電子零組件業,2026-06-19 06:24
7796,擷發科,興櫃,半導體業,2026-06-19 06:24
7797,Q BURGER,興櫃,觀光餐旅,2026-06-19 06:24
7798,將捷,興櫃,建材營造業,2026-06-19 06:24
7799,禾榮科,上市,生技醫療業,2026-06-19 06:24
7801,華芸科技,興櫃,資訊服務業,2026-06-19 06:24
7805,威聯通,上櫃,數位雲端,2026-06-19 06:24
7806,精華生醫,興櫃,食品工業,2026-06-19 06:24
7808,訊聯智藥,興櫃,生技醫療業,2026-06-19 06:24
7810,捷創科技,上櫃,半導體業,2026-06-19 06:24
7811,民盛,上櫃,運動休閒,2026-06-19 06:24
7812,稜研科技*,興櫃,通信網路業,2026-06-19 06:24
7813,宇辰系統,興櫃,其他電子業,2026-06-19 06:24
7814,海昌生技,興櫃,生技醫療業,2026-06-19 06:24
7815,新特,興櫃,半導體業,2026-06-19 06:24
7816,來穎,興櫃,電子零組件業,2026-06-19 06:24
7818,溢泰實業,上市,綠能環保,2026-06-19 06:24
7819,精誠金融,上櫃,資訊服務業,2026-06-19 06:24
7820,立盈,上櫃,綠能環保,2026-06-19 06:24
7821,神數,上市,汽車工業,2026-06-19 06:24
7822,倍利科,上市,半導體業,2026-06-19 06:24
7824,智寶,興櫃,其他業,2026-06-19 06:24
7825,和亞智慧,興櫃,其他電子業,2026-06-19 06:24
7826,極風雲創,興櫃,數位雲端,2026-06-19 06:24
7828,創新服務,上櫃,半導體業,2026-06-19 06:24
7829,思捷優達-KY,興櫃,生技醫療業,2026-06-19 06:24
7831,捷博,興櫃,居家生活,2026-06-19 06:24
7832,智新生技*,興櫃,生技醫療業,2026-06-19 06:24
7833,綠岩能源,興櫃,綠能環保,2026-06-19 06:24
7834,來毅數位,興櫃,資訊服務業,2026-06-19 06:24
7836,智生活,興櫃,其他業,2026-06-19 06:24
7837,啟新生,興櫃,生技醫療業,2026-06-19 06:24
7839,達人網,上櫃,數位雲端,2026-06-19 06:24
7840,祥圃,興櫃,農業科技業,2026-06-19 06:24
7841,經貿聯網,興櫃,資訊服務業,2026-06-19 06:24
7842,天能綠電,上櫃,綠能環保,2026-06-19 06:24
7843,英柏得,興櫃,半導體業,2026-06-19 06:24
7846,德揚,興櫃,綠能環保,2026-06-19 06:24
7847,豊漁,興櫃,觀光餐旅,2026-06-19 06:24
7848,騏億鑫,興櫃,其他電子業,2026-06-19 06:24
7849,旭誼,興櫃,其他電子業,2026-06-19 06:24
7850,寶泰生醫,興櫃,生技醫療業,2026-06-19 06:24
7851,慧康生技*-KY,興櫃,生技醫療業,2026-06-19 06:24
7853,政美應用,興櫃,半導體業,2026-06-19 06:24
7854,佐茂,興櫃,電腦及週邊設備業,2026-06-19 06:24
7855,和運租車,興櫃,其他業,2026-06-19 06:24
7856,漢測,興櫃,半導體業,2026-06-19 06:24
7857,合水先進,興櫃,綠能環保,2026-06-19 06:24
7858,芝普,興櫃,化學工業,2026-06-19 06:24
7860,得生製藥,興櫃,生技醫療業,2026-06-19 06:24
7861,貝爾威勒,興櫃,電子零組件業,2026-06-19 06:24
7862,聚泰,興櫃,紡織纖維,2026-06-19 06:24
7863,中科物流,興櫃,航運業,2026-06-19 06:24
7865,金聯成,興櫃,綠能環保,2026-06-19 06:24
7866,丹立,興櫃,半導體業,2026-06-19 06:24
7867,特力屋,興櫃,居家生活,2026-06-19 06:24
7868,聖育,興櫃,資訊服務業,2026-06-19 06:24
7869,宏于電機,興櫃,電機機械,2026-06-19 06:24
7870,聯剛科技,興櫃,其他電子業,2026-06-19 06:24
7871,安立璽榮-KY,興櫃,生技醫療業,2026-06-19 06:24
7872,登豐,興櫃,半導體業,2026-06-19 06:24
7873,瑞峰,興櫃,半導體業,2026-06-19 06:24
7875,安圖斯,興櫃,電腦及週邊設備業,2026-06-19 06:24
7876,鼎晉生技,興櫃,生技醫療業,2026-06-19 06:24
7877,海利普,興櫃,綠能環保,2026-06-19 06:24
7878,藥祇,興櫃,生技醫療業,2026-06-19 06:24
7879,益材科技,興櫃,電機機械,2026-06-19 06:24
7880,聖凰,興櫃,半導體業,2026-06-19 06:24
7881,科明,興櫃,生技醫療業,2026-06-19 06:24
7882,倍利創投,興櫃,其他業,2026-06-19 06:24
7883,饗賓,興櫃,觀光餐旅,2026-06-19 06:24
7885,宏羚,興櫃,其他電子業,2026-06-19 06:24
7886,科建,興櫃,半導體業,2026-06-19 06:24
7887,宇川精材,興櫃,半導體業,2026-06-19 06:24
7888,麗寶新藥,興櫃,生技醫療業,2026-06-19 06:24
7889,騰勢,興櫃,食品工業,2026-06-19 06:24
7890,明曜科技,興櫃,綠能環保,2026-06-19 06:24
7891,博研醫藥,興櫃,生技醫療業,2026-06-19 06:24
7892,元鈦科,興櫃,電腦及週邊設備業,2026-06-19 06:24
7893,睿信,興櫃,電子零組件業,2026-06-19 06:24
7895,元進莊,興櫃,農業科技業,2026-06-19 06:24
7896,喬越,興櫃,電子零組件業,2026-06-19 06:24
7897,禾迅綠電,興櫃,綠能環保,2026-06-19 06:24
7898,乾瞻,興櫃,半導體業,2026-06-19 06:24
7899,景美,興櫃,半導體業,2026-06-19 06:24
7901,大大寬頻,興櫃,通信網路業,2026-06-19 06:24
7902,宇越生醫*,興櫃,生技醫療業,2026-06-19 06:24
7904,任開數位,興櫃,數位雲端,2026-06-19 06:24
7907,錸恩帕斯,興櫃,其他電子業,2026-06-19 06:24
7909,鈺祥,興櫃,半導體業,2026-06-19 06:24
7911,阿波羅電力,興櫃,綠能環保,2026-06-19 06:24
7912,新聿科,興櫃,電子零組件業,2026-06-19 06:24
7913,通寶半導體,興櫃,半導體業,2026-06-19 06:24
7915,廌家,興櫃,通信網路業,2026-06-19 06:24
7918,創鉅材料,興櫃,半導體業,2026-06-19 06:24
7919,禾蒼,興櫃,光電業,2026-06-19 06:24
7920,瀚陽*,興櫃,生技醫療業,2026-06-19 06:24
7921,台普威,興櫃,綠能環保,2026-06-19 06:24
7922,源點*,興櫃,綠能環保,2026-06-19 06:24
7926,中華立鼎,興櫃,光電業,2026-06-19 06:24
7927,連距電機,興櫃,電機機械,2026-06-19 06:24
8011,台通,上市,通信網路業,2026-06-19 06:24
8016,矽創,上市,半導體業,2026-06-19 06:24
8021,尖點,上市,其他電子業,2026-06-19 06:24
8024,佑華,上櫃,半導體業,2026-06-19 06:24
8027,鈦昇,上櫃,電機機械,2026-06-19 06:24
8028,昇陽半導體,上市,半導體業,2026-06-19 06:24
8032,光菱,上櫃,電子通路業,2026-06-19 06:24
8033,雷虎,上市,其他業,2026-06-19 06:24
8034,榮群,上櫃,通信網路業,2026-06-19 06:24
8038,長園科,上櫃,電子零組件業,2026-06-19 06:24
8039,台虹,上市,電子零組件業,2026-06-19 06:24
8040,九暘,上櫃,半導體業,2026-06-19 06:24
8042,金山電,上櫃,電子零組件業,2026-06-19 06:24
8043,蜜望實,上櫃,電子零組件業,2026-06-19 06:24
8044,網家,上櫃,數位雲端,2026-06-19 06:24
8045,達運光電,上市,通信網路業,2026-06-19 06:24
8046,南電,上市,電子零組件業,2026-06-19 06:24
8047,星雲,上櫃,其他電子業,2026-06-19 06:24
8048,德勝,上櫃,通信網路業,2026-06-19 06:24
8049,晶采,上櫃,光電業,2026-06-19 06:24
8050,廣積,上櫃,電腦及週邊設備業,2026-06-19 06:24
8054,安國,上櫃,半導體業,2026-06-19 06:24
8058,耐特,興櫃,其他電子業,2026-06-19 06:24
8059,凱碩,上櫃,通信網路業,2026-06-19 06:24
8064,東捷,上櫃,光電業,2026-06-19 06:24
8066,來思達,上櫃,居家生活,2026-06-19 06:24
8067,志旭,上櫃,電子通路業,2026-06-19 06:24
8068,全達,上櫃,電子通路業,2026-06-19 06:24
8069,元太,上櫃,光電業,2026-06-19 06:24
8070,長華*,上市,電子通路業,2026-06-19 06:24
8071,能率網通,上櫃,電子零組件業,2026-06-19 06:24
8072,陞泰,上市,電子通路業,2026-06-19 06:24
8074,鉅橡,上櫃,電子零組件業,2026-06-19 06:24
8076,伍豐,上櫃,電腦及週邊設備業,2026-06-19 06:24
8077,洛��,上櫃,觀光餐旅,2026-06-19 06:24
8080,泰霖,上櫃,建材營造業,2026-06-19 06:24
8081,致新,上市,半導體業,2026-06-19 06:24
8083,瑞穎,上櫃,電機機械,2026-06-19 06:24
8084,巨虹,上櫃,電子通路業,2026-06-19 06:24
8085,福華,上櫃,其他電子業,2026-06-19 06:24
8086,宏捷科,上櫃,半導體業,2026-06-19 06:24
8087,麗升能源,上櫃,綠能環保,2026-06-19 06:24
8088,品安,上櫃,半導體業,2026-06-19 06:24
8089,康全電訊,上櫃,通信網路業,2026-06-19 06:24
8091,翔名,上櫃,半導體業,2026-06-19 06:24
8092,建暐,上櫃,其他電子業,2026-06-19 06:24
8093,保銳,上櫃,電子零組件業,2026-06-19 06:24
8096,擎亞,上櫃,電子通路業,2026-06-19 06:24
8097,常珵,上櫃,通信網路業,2026-06-19 06:24
8098,慶康科技,興櫃,半導體業,2026-06-19 06:24
8099,大世科,上櫃,資訊服務業,2026-06-19 06:24
8101,華冠,上市,通信網路業,2026-06-19 06:24
8102,傑霖科技,上櫃,半導體業,2026-06-19 06:24
8103,瀚荃,上市,電子零組件業,2026-06-19 06:24
8104,錸寶,上市,光電業,2026-06-19 06:24
8105,凌巨,上市,光電業,2026-06-19 06:24
8107,大億金茂,上櫃,電機機械,2026-06-19 06:24
8109,博大,上櫃,電子零組件業,2026-06-19 06:24
8110,華東,上市,半導體業,2026-06-19 06:24
8111,立��,上櫃,光電業,2026-06-19 06:24
8112,至上,上市,電子通路業,2026-06-19 06:24
8114,振樺電,上市,電腦及週邊設備業,2026-06-19 06:24
8119,公信,興櫃,電腦及週邊設備業,2026-06-19 06:24
8121,越峰,上櫃,電子零組件業,2026-06-19 06:24
8131,福懋科,上市,半導體業,2026-06-19 06:24
8147,正淩,上櫃,電子零組件業,2026-06-19 06:24
8150,南茂,上市,半導體業,2026-06-19 06:24
8155,博智,上櫃,電子零組件業,2026-06-19 06:24
8163,達方,上市,電腦及週邊設備業,2026-06-19 06:24
8171,天宇,上櫃,綠能環保,2026-06-19 06:24
8176,智捷,上櫃,通信網路業,2026-06-19 06:24
8182,加高,上櫃,電子零組件業,2026-06-19 06:24
8183,精星,上櫃,其他電子業,2026-06-19 06:24
8201,無敵,上市,其他電子業,2026-06-19 06:24
8210,勤誠,上市,電腦及週邊設備業,2026-06-19 06:24
8213,志超,上市,電子零組件業,2026-06-19 06:24
8215,明基材,上市,光電業,2026-06-19 06:24
8222,寶一,上市,電機機械,2026-06-19 06:24
8227,巨有科技,上櫃,半導體業,2026-06-19 06:24
8234,新漢,上櫃,電腦及週邊設備業,2026-06-19 06:24
8240,華宏,上櫃,光電業,2026-06-19 06:24
8249,菱光,上市,電子零組件業,2026-06-19 06:24
8255,朋程,上櫃,電機機械,2026-06-19 06:24
8261,富鼎,上市,半導體業,2026-06-19 06:24
8271,宇瞻,上市,半導體業,2026-06-19 06:24
8272,全景軟體,上櫃,資訊服務業,2026-06-19 06:24
8277,商丞,上櫃,半導體業,2026-06-19 06:24
8279,生展,上櫃,生技醫療業,2026-06-19 06:24
8284,三竹,上櫃,資訊服務業,2026-06-19 06:24
8289,泰藝,上櫃,電子零組件業,2026-06-19 06:24
8291,尚茂,上櫃,電子零組件業,2026-06-19 06:24
8298,威睿,興櫃,資訊服務業,2026-06-19 06:24
8299,群聯,上櫃,半導體業,2026-06-19 06:24
8329,台視,興櫃,文化創意業,2026-06-19 06:24
8341,日友,上市,綠能環保,2026-06-19 06:24
8342,益張,上櫃,其他業,2026-06-19 06:24
8345,超秦,興櫃,農業科技業,2026-06-19 06:24
8349,�矬�,上櫃,鋼鐵工業,2026-06-19 06:24
8354,冠好,上櫃,其他業,2026-06-19 06:24
8358,金居,上櫃,電子零組件業,2026-06-19 06:24
8359,錢櫃,興櫃,觀光餐旅,2026-06-19 06:24
8367,建新國際,上市,航運業,2026-06-19 06:24
8374,羅昇,上市,電機機械,2026-06-19 06:24
8383,千附,上櫃,半導體業,2026-06-19 06:24
8390,金益鼎,上櫃,綠能環保,2026-06-19 06:24
8401,白紗科,上櫃,其他業,2026-06-19 06:24
8403,盛弘,上櫃,生技醫療業,2026-06-19 06:24
8404,百和興業-KY,上市,其他業,2026-06-19 06:24
8409,商之器,上櫃,生技醫療業,2026-06-19 06:24
8410,森田,上櫃,電腦及週邊設備業,2026-06-19 06:24
8411,福貞-KY,上市,其他業,2026-06-19 06:24
8415,大國鋼,上櫃,鋼鐵工業,2026-06-19 06:24
8416,實威,上櫃,資訊服務業,2026-06-19 06:24
8421,旭源,上櫃,其他業,2026-06-19 06:24
8422,可寧衛*,上市,綠能環保,2026-06-19 06:24
8423,保綠-KY,上櫃,綠能環保,2026-06-19 06:24
8424,惠普,上櫃,建材營造業,2026-06-19 06:24
8426,紅木-KY,上櫃,其他業,2026-06-19 06:24
8429,金麗-KY,上市,貿易百貨業,2026-06-19 06:24
8431,匯鑽科,上櫃,其他電子業,2026-06-19 06:24
8432,東生華,上櫃,生技醫療業,2026-06-19 06:24
8433,弘帆,上櫃,居家生活,2026-06-19 06:24
8435,鉅邁,上櫃,其他業,2026-06-19 06:24
8436,大江,上櫃,生技醫療業,2026-06-19 06:24
8437,大地-KY,上櫃,其他業,2026-06-19 06:24
8438,昶昕,上市,綠能環保,2026-06-19 06:24
8440,綠電,上櫃,綠能環保,2026-06-19 06:24
8442,威宏-KY,上市,其他業,2026-06-19 06:24
8443,阿瘦,上市,貿易百貨業,2026-06-19 06:24
8444,綠河-KY,上櫃,其他業,2026-06-19 06:24
8446,華研,上櫃,文化創意業,2026-06-19 06:24
8450,霹靂,上櫃,文化創意業,2026-06-19 06:24
8454,富邦媒,上市,數位雲端,2026-06-19 06:24
8455,大拓-KY,上櫃,其他電子業,2026-06-19 06:24
8458,影一,興櫃,文化創意業,2026-06-19 06:24
8462,柏文,上市,運動休閒,2026-06-19 06:24
8463,潤泰材,上市,其他業,2026-06-19 06:24
8464,億豐,上市,居家生活,2026-06-19 06:24
8466,美吉吉-KY,上市,其他業,2026-06-19 06:24
8467,波力-KY,上市,運動休閒,2026-06-19 06:24
8472,夠麻吉,上櫃,數位雲端,2026-06-19 06:24
8473,山林水,上市,綠能環保,2026-06-19 06:24
8476,台境*,上市,綠能環保,2026-06-19 06:24
8477,創業家,上櫃,數位雲端,2026-06-19 06:24
8478,東哥遊艇,上市,運動休閒,2026-06-19 06:24
8481,政伸,上市,其他業,2026-06-19 06:24
8482,商億-KY,上市,居家生活,2026-06-19 06:24
8488,吉源-KY,上市,其他業,2026-06-19 06:24
8489,三貝德,上櫃,其他業,2026-06-19 06:24
8499,鼎炫-KY,上市,其他電子業,2026-06-19 06:24
8905,裕國,上櫃,其他業,2026-06-19 06:24
8906,花王,上櫃,其他業,2026-06-19 06:24
8908,欣雄,上櫃,油電燃氣業,2026-06-19 06:24
8916,光隆,上櫃,其他業,2026-06-19 06:24
8917,欣泰,上櫃,油電燃氣業,2026-06-19 06:24
8921,沈氏,上櫃,其他業,2026-06-19 06:24
8923,時報,上櫃,文化創意業,2026-06-19 06:24
8924,大田,上櫃,運動休閒,2026-06-19 06:24
8926,台汽電,上市,油電燃氣業,2026-06-19 06:24
8927,北基,上櫃,油電燃氣業,2026-06-19 06:24
8928,鉅明,上櫃,運動休閒,2026-06-19 06:24
8929,富堡,上櫃,其他業,2026-06-19 06:24
8930,青鋼,上櫃,鋼鐵工業,2026-06-19 06:24
8931,大汽電,上櫃,油電燃氣業,2026-06-19 06:24
8932,智通*,上櫃,數位雲端,2026-06-19 06:24
8933,愛地雅,上櫃,運動休閒,2026-06-19 06:24
8935,邦泰,上櫃,其他業,2026-06-19 06:24
8936,國統,上櫃,其他業,2026-06-19 06:24
8937,合騏*,上櫃,其他業,2026-06-19 06:24
8938,明安,上櫃,運動休閒,2026-06-19 06:24
8940,新天地,上市,觀光餐旅,2026-06-19 06:24
8941,關中,上櫃,居家生活,2026-06-19 06:24
8942,森鉅,上櫃,其他業,2026-06-19 06:24
8996,高力,上市,電機機械,2026-06-19 06:24
8999,台灣積層,興櫃,其他業,2026-06-19 06:24
9802,鈺齊-KY,上市,運動休閒,2026-06-19 06:24
9902,台火,上市,其他業,2026-06-19 06:24
9904,寶成,上市,運動休閒,2026-06-19 06:24
9905,大華,上市,其他業,2026-06-19 06:24
9906,欣巴巴,上市,建材營造業,2026-06-19 06:24
9907,統一實,上市,其他業,2026-06-19 06:24
9908,大台北,上市,油電燃氣業,2026-06-19 06:24
9910,豐泰,上市,運動休閒,2026-06-19 06:24
9911,櫻花,上市,居家生活,2026-06-19 06:24
9912,偉聯,上市,電腦及週邊設備業,2026-06-19 06:24
9914,美利達,上市,運動休閒,2026-06-19 06:24
9917,中保科,上市,其他業,2026-06-19 06:24
9918,欣天然,上市,油電燃氣業,2026-06-19 06:24
9919,康那香,上市,其他業,2026-06-19 06:24
9921,巨大,上市,運動休閒,2026-06-19 06:24
9924,福興,上市,居家生活,2026-06-19 06:24
9925,新保,上市,其他業,2026-06-19 06:24
9926,新海,上市,油電燃氣業,2026-06-19 06:24
9927,泰銘,上市,其他業,2026-06-19 06:24
9928,中視,上市,其他業,2026-06-19 06:24
9929,秋雨,上市,其他業,2026-06-19 06:24
9930,中聯資源,上市,綠能環保,2026-06-19 06:24
9931,欣高,上市,油電燃氣業,2026-06-19 06:24
9933,中鼎,上市,其他業,2026-06-19 06:24
9934,成霖,上市,居家生活,2026-06-19 06:24
9935,慶豐富,上市,居家生活,2026-06-19 06:24
9937,全國,上市,油電燃氣業,2026-06-19 06:24
9938,百和,上市,其他業,2026-06-19 06:24
9939,宏全,上市,其他業,2026-06-19 06:24
9940,信義,上市,其他業,2026-06-19 06:24
9941,裕融,上市,其他業,2026-06-19 06:24
9942,茂順,上市,其他業,2026-06-19 06:24
9943,好樂迪,上市,觀光餐旅,2026-06-19 06:24
9944,新麗,上市,其他業,2026-06-19 06:24
9945,潤泰新,上市,其他業,2026-06-19 06:24
9946,三發地產,上市,建材營造業,2026-06-19 06:24
9949,琉園,上櫃,文化創意業,2026-06-19 06:24
9950,萬國通,上櫃,塑膠工業,2026-06-19 06:24
9951,皇田,上櫃,電機機械,2026-06-19 06:24
9955,佳龍,上市,綠能環保,2026-06-19 06:24
9957,燁聯,興櫃,鋼鐵工業,2026-06-19 06:24
9958,世紀鋼,上市,鋼鐵工業,2026-06-19 06:24
9960,邁達康,上櫃,運動休閒,2026-06-19 06:24
9962,有益,上櫃,鋼鐵工業,2026-06-19 06:24
